"author1"	"author2"	"pubs"	"pubIDs"
"O'doherty U"	"WOODY GE"	"0"	""
"O'doherty U"	"YEHIA B"	"0"	""
"O'doherty U"	"YOU J"	"0"	""
"O'doherty U"	"Yuan Y"	"0"	""
"O'doherty U"	"ZETOLA N"	"0"	""
"OBRIEN CP"	"ratcliffe s"	"0"	""
"OBRIEN CP"	"RILEY JL"	"0"	""
"OBRIEN CP"	"ROBERTSON ES"	"0"	""
"OBRIEN CP"	"ROSS R"	"0"	""
"OBRIEN CP"	"rutstein r"	"0"	""
"OBRIEN CP"	"sawinski d"	"0"	""
"OBRIEN CP"	"SCHNOLL RA"	"0"	""
"OBRIEN CP"	"schulman ln"	"0"	""
"OBRIEN CP"	"SCOTT PA"	"0"	""
"OBRIEN CP"	"SHAW GM"	"0"	""
"OBRIEN CP"	"shaw pa"	"0"	""
"OBRIEN CP"	"stallings v"	"0"	""
"OBRIEN CP"	"steenhoff ap"	"0"	""
"OBRIEN CP"	"stevens r"	"0"	""
"OBRIEN CP"	"su lf"	"0"	""
"OBRIEN CP"	"TEBAS P"	"0"	""
"OBRIEN CP"	"Teitelman A"	"0"	""
"OBRIEN CP"	"Tomescu C"	"0"	""
"OBRIEN CP"	"van duyne g"	"0"	""
"OBRIEN CP"	"VILLARRUEL A"	"0"	""
"OBRIEN CP"	"WEINER DB"	"0"	""
"OBRIEN CP"	"Weissman D"	"0"	""
"OBRIEN CP"	"WHERRY EJ"	"0"	""
"OBRIEN CP"	"Wood s"	"0"	""
"OBRIEN CP"	"WOODY GE"	"0"	""
"OBRIEN CP"	"YEHIA B"	"0"	""
"OBRIEN CP"	"YOU J"	"0"	""
"OBRIEN CP"	"Yuan Y"	"0"	""
"OBRIEN CP"	"ZETOLA N"	"0"	""
"ratcliffe s"	"RILEY JL"	"0"	""
"ratcliffe s"	"ROBERTSON ES"	"0"	""
"ratcliffe s"	"ROSS R"	"0"	""
"ratcliffe s"	"rutstein r"	"0"	""
"ratcliffe s"	"sawinski d"	"0"	""
"ratcliffe s"	"SCHNOLL RA"	"0"	""
"ratcliffe s"	"schulman ln"	"0"	""
"ratcliffe s"	"SCOTT PA"	"0"	""
"ratcliffe s"	"SHAW GM"	"0"	""
"ratcliffe s"	"shaw pa"	"0"	""
"ratcliffe s"	"stallings v"	"0"	""
"ratcliffe s"	"steenhoff ap"	"0"	""
"ratcliffe s"	"stevens r"	"0"	""
"ratcliffe s"	"su lf"	"0"	""
"ratcliffe s"	"TEBAS P"	"0"	""
"ratcliffe s"	"Teitelman A"	"1"	"27111184"
"ratcliffe s"	"Tomescu C"	"0"	""
"ratcliffe s"	"van duyne g"	"0"	""
"ratcliffe s"	"VILLARRUEL A"	"0"	""
"ratcliffe s"	"WEINER DB"	"0"	""
"ratcliffe s"	"Weissman D"	"0"	""
"ratcliffe s"	"WHERRY EJ"	"0"	""
"ratcliffe s"	"Wood s"	"2"	"29424777,28891717"
"ratcliffe s"	"WOODY GE"	"0"	""
"ratcliffe s"	"YEHIA B"	"0"	""
"ratcliffe s"	"YOU J"	"0"	""
"ratcliffe s"	"Yuan Y"	"0"	""
"ratcliffe s"	"ZETOLA N"	"1"	"29619965"
"RILEY JL"	"ROBERTSON ES"	"0"	""
"RILEY JL"	"ROSS R"	"0"	""
"RILEY JL"	"rutstein r"	"0"	""
"RILEY JL"	"sawinski d"	"0"	""
"RILEY JL"	"SCHNOLL RA"	"0"	""
"RILEY JL"	"schulman ln"	"0"	""
"RILEY JL"	"SCOTT PA"	"0"	""
"RILEY JL"	"SHAW GM"	"0"	""
"RILEY JL"	"shaw pa"	"0"	""
"RILEY JL"	"stallings v"	"0"	""
"RILEY JL"	"steenhoff ap"	"0"	""
"RILEY JL"	"stevens r"	"0"	""
"RILEY JL"	"su lf"	"0"	""
"RILEY JL"	"TEBAS P"	"0"	""
"RILEY JL"	"Teitelman A"	"0"	""
"RILEY JL"	"Tomescu C"	"0"	""
"RILEY JL"	"van duyne g"	"0"	""
"RILEY JL"	"VILLARRUEL A"	"0"	""
"RILEY JL"	"WEINER DB"	"0"	""
"RILEY JL"	"Weissman D"	"0"	""
"RILEY JL"	"WHERRY EJ"	"1"	"24919573"
"RILEY JL"	"Wood s"	"0"	""
"RILEY JL"	"WOODY GE"	"0"	""
"RILEY JL"	"YEHIA B"	"0"	""
"RILEY JL"	"YOU J"	"0"	""
"RILEY JL"	"Yuan Y"	"0"	""
"RILEY JL"	"ZETOLA N"	"0"	""
"ROBERTSON ES"	"ROSS R"	"0"	""
"ROBERTSON ES"	"rutstein r"	"0"	""
"ROBERTSON ES"	"sawinski d"	"0"	""
"ROBERTSON ES"	"SCHNOLL RA"	"0"	""
"ROBERTSON ES"	"schulman ln"	"0"	""
"ROBERTSON ES"	"SCOTT PA"	"0"	""
"ROBERTSON ES"	"SHAW GM"	"0"	""
"ROBERTSON ES"	"shaw pa"	"0"	""
"ROBERTSON ES"	"stallings v"	"0"	""
"ROBERTSON ES"	"steenhoff ap"	"0"	""
"ROBERTSON ES"	"stevens r"	"0"	""
"ROBERTSON ES"	"su lf"	"0"	""
"ROBERTSON ES"	"TEBAS P"	"0"	""
"ROBERTSON ES"	"Teitelman A"	"0"	""
"ROBERTSON ES"	"Tomescu C"	"0"	""
"ROBERTSON ES"	"van duyne g"	"0"	""
"ROBERTSON ES"	"VILLARRUEL A"	"0"	""
"ROBERTSON ES"	"WEINER DB"	"0"	""
"ROBERTSON ES"	"Weissman D"	"0"	""
"ROBERTSON ES"	"WHERRY EJ"	"0"	""
"ROBERTSON ES"	"Wood s"	"0"	""
"ROBERTSON ES"	"WOODY GE"	"0"	""
"ROBERTSON ES"	"YEHIA B"	"0"	""
"ROBERTSON ES"	"YOU J"	"0"	""
"ROBERTSON ES"	"Yuan Y"	"0"	""
"ROBERTSON ES"	"ZETOLA N"	"1"	"26579491"
"ROSS R"	"rutstein r"	"0"	""
"ROSS R"	"sawinski d"	"0"	""
"ROSS R"	"SCHNOLL RA"	"0"	""
"ROSS R"	"schulman ln"	"0"	""
"ROSS R"	"SCOTT PA"	"0"	""
"ROSS R"	"SHAW GM"	"0"	""
"ROSS R"	"shaw pa"	"0"	""
"ROSS R"	"stallings v"	"1"	"27002447"
"ROSS R"	"steenhoff ap"	"0"	""
"ROSS R"	"stevens r"	"0"	""
"ROSS R"	"su lf"	"0"	""
"ROSS R"	"TEBAS P"	"0"	""
"ROSS R"	"Teitelman A"	"0"	""
"ROSS R"	"Tomescu C"	"0"	""
"ROSS R"	"van duyne g"	"0"	""
"ROSS R"	"VILLARRUEL A"	"0"	""
"ROSS R"	"WEINER DB"	"0"	""
"ROSS R"	"Weissman D"	"0"	""
"ROSS R"	"WHERRY EJ"	"0"	""
"ROSS R"	"Wood s"	"0"	""
"ROSS R"	"WOODY GE"	"0"	""
"ROSS R"	"YEHIA B"	"0"	""
"ROSS R"	"YOU J"	"0"	""
"ROSS R"	"Yuan Y"	"0"	""
"ROSS R"	"ZETOLA N"	"0"	""
"rutstein r"	"sawinski d"	"0"	""
"rutstein r"	"SCHNOLL RA"	"0"	""
"rutstein r"	"schulman ln"	"0"	""
"rutstein r"	"SCOTT PA"	"0"	""
"rutstein r"	"SHAW GM"	"0"	""
"rutstein r"	"shaw pa"	"0"	""
"rutstein r"	"stallings v"	"7"	"27837268,26625449,26160254,26032206,25706751,25092518,24988118"
"rutstein r"	"steenhoff ap"	"1"	"25706751"
"rutstein r"	"stevens r"	"0"	""
"rutstein r"	"su lf"	"0"	""
"rutstein r"	"TEBAS P"	"0"	""
"rutstein r"	"Teitelman A"	"0"	""
"rutstein r"	"Tomescu C"	"0"	""
"rutstein r"	"van duyne g"	"0"	""
"rutstein r"	"VILLARRUEL A"	"0"	""
"rutstein r"	"WEINER DB"	"0"	""
"rutstein r"	"Weissman D"	"0"	""
"rutstein r"	"WHERRY EJ"	"0"	""
"rutstein r"	"Wood s"	"0"	""
"rutstein r"	"WOODY GE"	"0"	""
"rutstein r"	"YEHIA B"	"8"	"28182675,26983056,26908490,26086089,25703322,25512624,24493261,24378943"
"rutstein r"	"YOU J"	"0"	""
"rutstein r"	"Yuan Y"	"0"	""
"rutstein r"	"ZETOLA N"	"0"	""
"sawinski d"	"SCHNOLL RA"	"0"	""
"sawinski d"	"schulman ln"	"0"	""
"sawinski d"	"SCOTT PA"	"0"	""
"sawinski d"	"SHAW GM"	"0"	""
"sawinski d"	"shaw pa"	"0"	""
"sawinski d"	"stallings v"	"0"	""
"sawinski d"	"steenhoff ap"	"0"	""
"sawinski d"	"stevens r"	"0"	""
"sawinski d"	"su lf"	"0"	""
"sawinski d"	"TEBAS P"	"1"	"25807035"
"sawinski d"	"Teitelman A"	"0"	""
"sawinski d"	"Tomescu C"	"0"	""
"sawinski d"	"van duyne g"	"0"	""
"sawinski d"	"VILLARRUEL A"	"0"	""
"sawinski d"	"WEINER DB"	"0"	""
"sawinski d"	"Weissman D"	"0"	""
"sawinski d"	"WHERRY EJ"	"0"	""
"sawinski d"	"Wood s"	"0"	""
"sawinski d"	"WOODY GE"	"0"	""
"sawinski d"	"YEHIA B"	"0"	""
"sawinski d"	"YOU J"	"0"	""
"sawinski d"	"Yuan Y"	"0"	""
"sawinski d"	"ZETOLA N"	"0"	""
"SCHNOLL RA"	"schulman ln"	"0"	""
"SCHNOLL RA"	"SCOTT PA"	"0"	""
"SCHNOLL RA"	"SHAW GM"	"0"	""
"SCHNOLL RA"	"shaw pa"	"0"	""
"SCHNOLL RA"	"stallings v"	"0"	""
"SCHNOLL RA"	"steenhoff ap"	"0"	""
"SCHNOLL RA"	"stevens r"	"0"	""
"SCHNOLL RA"	"su lf"	"0"	""
"SCHNOLL RA"	"TEBAS P"	"0"	""
"SCHNOLL RA"	"Teitelman A"	"0"	""
"SCHNOLL RA"	"Tomescu C"	"0"	""
"SCHNOLL RA"	"van duyne g"	"0"	""
"SCHNOLL RA"	"VILLARRUEL A"	"0"	""
"SCHNOLL RA"	"WEINER DB"	"0"	""
"SCHNOLL RA"	"Weissman D"	"0"	""
"SCHNOLL RA"	"WHERRY EJ"	"0"	""
"SCHNOLL RA"	"Wood s"	"0"	""
"SCHNOLL RA"	"WOODY GE"	"0"	""
"SCHNOLL RA"	"YEHIA B"	"0"	""
"SCHNOLL RA"	"YOU J"	"0"	""
"SCHNOLL RA"	"Yuan Y"	"0"	""
"SCHNOLL RA"	"ZETOLA N"	"0"	""
"schulman ln"	"SCOTT PA"	"0"	""
"schulman ln"	"SHAW GM"	"0"	""
"schulman ln"	"shaw pa"	"0"	""
"schulman ln"	"stallings v"	"0"	""
"schulman ln"	"steenhoff ap"	"0"	""
"schulman ln"	"stevens r"	"0"	""
"schulman ln"	"su lf"	"0"	""
"schulman ln"	"TEBAS P"	"0"	""
"schulman ln"	"Teitelman A"	"0"	""
"schulman ln"	"Tomescu C"	"0"	""
"schulman ln"	"van duyne g"	"0"	""
"schulman ln"	"VILLARRUEL A"	"0"	""
"schulman ln"	"WEINER DB"	"0"	""
"schulman ln"	"Weissman D"	"0"	""
"schulman ln"	"WHERRY EJ"	"0"	""
"schulman ln"	"Wood s"	"0"	""
"schulman ln"	"WOODY GE"	"0"	""
"schulman ln"	"YEHIA B"	"0"	""
"schulman ln"	"YOU J"	"0"	""
"schulman ln"	"Yuan Y"	"0"	""
"schulman ln"	"ZETOLA N"	"0"	""
"SCOTT PA"	"SHAW GM"	"0"	""
"SCOTT PA"	"shaw pa"	"0"	""
"SCOTT PA"	"stallings v"	"0"	""
"SCOTT PA"	"steenhoff ap"	"0"	""
"SCOTT PA"	"stevens r"	"0"	""
"SCOTT PA"	"su lf"	"0"	""
"SCOTT PA"	"TEBAS P"	"0"	""
"SCOTT PA"	"Teitelman A"	"0"	""
"SCOTT PA"	"Tomescu C"	"0"	""
"SCOTT PA"	"van duyne g"	"0"	""
"SCOTT PA"	"VILLARRUEL A"	"0"	""
"SCOTT PA"	"WEINER DB"	"0"	""
"SCOTT PA"	"Weissman D"	"0"	""
"SCOTT PA"	"WHERRY EJ"	"0"	""
"SCOTT PA"	"Wood s"	"0"	""
"SCOTT PA"	"WOODY GE"	"0"	""
"SCOTT PA"	"YEHIA B"	"0"	""
"SCOTT PA"	"YOU J"	"0"	""
"SCOTT PA"	"Yuan Y"	"0"	""
"SCOTT PA"	"ZETOLA N"	"0"	""
"SHAW GM"	"shaw pa"	"0"	""
"SHAW GM"	"stallings v"	"0"	""
"SHAW GM"	"steenhoff ap"	"0"	""
"SHAW GM"	"stevens r"	"0"	""
"SHAW GM"	"su lf"	"0"	""
"SHAW GM"	"TEBAS P"	"0"	""
"SHAW GM"	"Teitelman A"	"0"	""
"SHAW GM"	"Tomescu C"	"0"	""
"SHAW GM"	"van duyne g"	"0"	""
"SHAW GM"	"VILLARRUEL A"	"0"	""
"SHAW GM"	"WEINER DB"	"0"	""
"SHAW GM"	"Weissman D"	"0"	""
"SHAW GM"	"WHERRY EJ"	"0"	""
"SHAW GM"	"Wood s"	"0"	""
"SHAW GM"	"WOODY GE"	"0"	""
"SHAW GM"	"YEHIA B"	"0"	""
"SHAW GM"	"YOU J"	"0"	""
"SHAW GM"	"Yuan Y"	"0"	""
"SHAW GM"	"ZETOLA N"	"0"	""
"shaw pa"	"stallings v"	"0"	""
"shaw pa"	"steenhoff ap"	"0"	""
"shaw pa"	"stevens r"	"0"	""
"shaw pa"	"su lf"	"0"	""
"shaw pa"	"TEBAS P"	"0"	""
"shaw pa"	"Teitelman A"	"0"	""
"shaw pa"	"Tomescu C"	"0"	""
"shaw pa"	"van duyne g"	"0"	""
"shaw pa"	"VILLARRUEL A"	"0"	""
"shaw pa"	"WEINER DB"	"0"	""
"shaw pa"	"Weissman D"	"0"	""
"shaw pa"	"WHERRY EJ"	"0"	""
"shaw pa"	"Wood s"	"0"	""
"shaw pa"	"WOODY GE"	"0"	""
"shaw pa"	"YEHIA B"	"0"	""
"shaw pa"	"YOU J"	"0"	""
"shaw pa"	"Yuan Y"	"0"	""
"shaw pa"	"ZETOLA N"	"0"	""
"stallings v"	"steenhoff ap"	"2"	"26976889,25706751"
"stallings v"	"stevens r"	"0"	""
"stallings v"	"su lf"	"0"	""
"stallings v"	"TEBAS P"	"0"	""
"stallings v"	"Teitelman A"	"0"	""
"stallings v"	"Tomescu C"	"0"	""
"stallings v"	"van duyne g"	"0"	""
"stallings v"	"VILLARRUEL A"	"0"	""
"stallings v"	"WEINER DB"	"0"	""
"stallings v"	"Weissman D"	"0"	""
"stallings v"	"WHERRY EJ"	"0"	""
"stallings v"	"Wood s"	"0"	""
"stallings v"	"WOODY GE"	"0"	""
"stallings v"	"YEHIA B"	"0"	""
"stallings v"	"YOU J"	"0"	""
"stallings v"	"Yuan Y"	"0"	""
"stallings v"	"ZETOLA N"	"0"	""
"steenhoff ap"	"stevens r"	"0"	""
"steenhoff ap"	"su lf"	"0"	""
"steenhoff ap"	"TEBAS P"	"0"	""
"steenhoff ap"	"Teitelman A"	"0"	""
"steenhoff ap"	"Tomescu C"	"0"	""
"steenhoff ap"	"van duyne g"	"0"	""
"steenhoff ap"	"VILLARRUEL A"	"0"	""
"steenhoff ap"	"WEINER DB"	"0"	""
"steenhoff ap"	"Weissman D"	"5"	"28203772,27014741,26611774,25672566,23908475"
"steenhoff ap"	"WHERRY EJ"	"0"	""
"steenhoff ap"	"Wood s"	"0"	""
"steenhoff ap"	"WOODY GE"	"0"	""
"steenhoff ap"	"YEHIA B"	"0"	""
"steenhoff ap"	"YOU J"	"0"	""
"steenhoff ap"	"Yuan Y"	"0"	""
"steenhoff ap"	"ZETOLA N"	"1"	"24025381"
"stevens r"	"su lf"	"0"	""
"stevens r"	"TEBAS P"	"0"	""
"stevens r"	"Teitelman A"	"0"	""
"stevens r"	"Tomescu C"	"0"	""
"stevens r"	"van duyne g"	"0"	""
"stevens r"	"VILLARRUEL A"	"0"	""
"stevens r"	"WEINER DB"	"0"	""
"stevens r"	"Weissman D"	"0"	""
"stevens r"	"WHERRY EJ"	"0"	""
"stevens r"	"Wood s"	"1"	"27511067"
"stevens r"	"WOODY GE"	"0"	""
"stevens r"	"YEHIA B"	"0"	""
"stevens r"	"YOU J"	"0"	""
"stevens r"	"Yuan Y"	"0"	""
"stevens r"	"ZETOLA N"	"0"	""
"su lf"	"TEBAS P"	"1"	"28620653"
"su lf"	"Teitelman A"	"0"	""
"su lf"	"Tomescu C"	"0"	""
"su lf"	"van duyne g"	"0"	""
"su lf"	"VILLARRUEL A"	"0"	""
"su lf"	"WEINER DB"	"0"	""
"su lf"	"Weissman D"	"0"	""
"su lf"	"WHERRY EJ"	"2"	"28620653,27681619"
"su lf"	"Wood s"	"0"	""
"su lf"	"WOODY GE"	"0"	""
"su lf"	"YEHIA B"	"0"	""
"su lf"	"YOU J"	"0"	""
"su lf"	"Yuan Y"	"0"	""
"su lf"	"ZETOLA N"	"0"	""
"TEBAS P"	"Teitelman A"	"0"	""
"TEBAS P"	"Tomescu C"	"2"	"29669853,28225449"
"TEBAS P"	"van duyne g"	"0"	""
"TEBAS P"	"VILLARRUEL A"	"0"	""
"TEBAS P"	"WEINER DB"	"3"	"29555345,28976850,25531694"
"TEBAS P"	"Weissman D"	"0"	""
"TEBAS P"	"WHERRY EJ"	"1"	"28620653"
"TEBAS P"	"Wood s"	"0"	""
"TEBAS P"	"WOODY GE"	"0"	""
"TEBAS P"	"YEHIA B"	"0"	""
"TEBAS P"	"YOU J"	"0"	""
"TEBAS P"	"Yuan Y"	"0"	""
"TEBAS P"	"ZETOLA N"	"0"	""
"Teitelman A"	"Tomescu C"	"0"	""
"Teitelman A"	"van duyne g"	"0"	""
"Teitelman A"	"VILLARRUEL A"	"0"	""
"Teitelman A"	"WEINER DB"	"0"	""
"Teitelman A"	"Weissman D"	"0"	""
"Teitelman A"	"WHERRY EJ"	"0"	""
"Teitelman A"	"Wood s"	"0"	""
"Teitelman A"	"WOODY GE"	"0"	""
"Teitelman A"	"YEHIA B"	"0"	""
"Teitelman A"	"YOU J"	"0"	""
"Teitelman A"	"Yuan Y"	"0"	""
"Teitelman A"	"ZETOLA N"	"0"	""
"Tomescu C"	"van duyne g"	"0"	""
"Tomescu C"	"VILLARRUEL A"	"0"	""
"Tomescu C"	"WEINER DB"	"0"	""
"Tomescu C"	"Weissman D"	"0"	""
"Tomescu C"	"WHERRY EJ"	"0"	""
"Tomescu C"	"Wood s"	"0"	""
"Tomescu C"	"WOODY GE"	"0"	""
"Tomescu C"	"YEHIA B"	"0"	""
"Tomescu C"	"YOU J"	"0"	""
"Tomescu C"	"Yuan Y"	"0"	""
"Tomescu C"	"ZETOLA N"	"0"	""
"van duyne g"	"VILLARRUEL A"	"0"	""
"van duyne g"	"WEINER DB"	"0"	""
"van duyne g"	"Weissman D"	"0"	""
"van duyne g"	"WHERRY EJ"	"0"	""
"van duyne g"	"Wood s"	"0"	""
"van duyne g"	"WOODY GE"	"0"	""
"van duyne g"	"YEHIA B"	"0"	""
"van duyne g"	"YOU J"	"0"	""
"van duyne g"	"Yuan Y"	"0"	""
"van duyne g"	"ZETOLA N"	"0"	""
"VILLARRUEL A"	"WEINER DB"	"0"	""
"VILLARRUEL A"	"Weissman D"	"0"	""
"VILLARRUEL A"	"WHERRY EJ"	"0"	""
"VILLARRUEL A"	"Wood s"	"0"	""
"VILLARRUEL A"	"WOODY GE"	"0"	""
"VILLARRUEL A"	"YEHIA B"	"0"	""
"VILLARRUEL A"	"YOU J"	"0"	""
"VILLARRUEL A"	"Yuan Y"	"0"	""
"VILLARRUEL A"	"ZETOLA N"	"0"	""
"WEINER DB"	"Weissman D"	"0"	""
"WEINER DB"	"WHERRY EJ"	"0"	""
"WEINER DB"	"Wood s"	"0"	""
"WEINER DB"	"WOODY GE"	"0"	""
"WEINER DB"	"YEHIA B"	"0"	""
"WEINER DB"	"YOU J"	"0"	""
"WEINER DB"	"Yuan Y"	"0"	""
"WEINER DB"	"ZETOLA N"	"0"	""
"Weissman D"	"WHERRY EJ"	"0"	""
"Weissman D"	"Wood s"	"0"	""
"Weissman D"	"WOODY GE"	"0"	""
"Weissman D"	"YEHIA B"	"0"	""
"Weissman D"	"YOU J"	"0"	""
"Weissman D"	"Yuan Y"	"0"	""
"Weissman D"	"ZETOLA N"	"3"	"29095954,28472448,27792837"
"WHERRY EJ"	"Wood s"	"0"	""
"WHERRY EJ"	"WOODY GE"	"0"	""
"WHERRY EJ"	"YEHIA B"	"0"	""
"WHERRY EJ"	"YOU J"	"0"	""
"WHERRY EJ"	"Yuan Y"	"0"	""
"WHERRY EJ"	"ZETOLA N"	"0"	""
"Wood s"	"WOODY GE"	"0"	""
"Wood s"	"YEHIA B"	"0"	""
"Wood s"	"YOU J"	"0"	""
"Wood s"	"Yuan Y"	"2"	"27869120,26649473"
"Wood s"	"ZETOLA N"	"0"	""
"WOODY GE"	"YEHIA B"	"0"	""
"WOODY GE"	"YOU J"	"0"	""
"WOODY GE"	"Yuan Y"	"0"	""
"WOODY GE"	"ZETOLA N"	"0"	""
"YEHIA B"	"YOU J"	"0"	""
"YEHIA B"	"Yuan Y"	"0"	""
"YEHIA B"	"ZETOLA N"	"0"	""
"YOU J"	"Yuan Y"	"5"	"27455322,26845269,25564192,24856546,24628776"
"YOU J"	"ZETOLA N"	"0"	""
"Yuan Y"	"ZETOLA N"	"0"	""
